Total Accesses:,7086622
Frames,Missees,Miss Rate
974,578849,0.081682
975,578445,0.081625
976,578025,0.081566
977,577655,0.081513
978,577291,0.081462
979,576871,0.081403
980,576489,0.081349
981,576083,0.081292
982,575682,0.081235
983,575278,0.081178
984,574897,0.081124
985,574524,0.081072
986,574127,0.081016
987,573761,0.080964
988,573430,0.080917
989,573050,0.080864
990,572703,0.080815
991,572333,0.080762
992,571927,0.080705
993,571538,0.080650
994,571149,0.080595
995,570807,0.080547
996,570418,0.080492
997,570042,0.080439
998,569651,0.080384
999,569242,0.080326
1000,568827,0.080268
1001,568447,0.080214
1002,568078,0.080162
1003,567705,0.080109
1004,567295,0.080052
1005,566889,0.079994
1006,566469,0.079935
1007,566046,0.079875
1008,565667,0.079822
1009,565295,0.079769
1010,564905,0.079714
1011,564532,0.079662
1012,564167,0.079610
1013,563760,0.079553
1014,563394,0.079501
1015,563004,0.079446
1016,562626,0.079393
1017,562237,0.079338
1018,561829,0.079280
1019,561450,0.079227
1020,561063,0.079172
1021,560699,0.079121
1022,560355,0.079072
1023,559954,0.079016
1024,559585,0.078964
1025,559233,0.078914
1026,558849,0.078860
1027,558490,0.078809
1028,558124,0.078757
1029,557747,0.078704
1030,557394,0.078654
1031,557032,0.078603
1032,556612,0.078544
1033,556229,0.078490
1034,555858,0.078438
1035,555485,0.078385
1036,555116,0.078333
1037,554725,0.078278
1038,554327,0.078222
1039,553961,0.078170
1040,553593,0.078118
1041,553241,0.078068
1042,552859,0.078014
1043,552486,0.077962
1044,552109,0.077909
1045,551677,0.077848
1046,551285,0.077792
1047,550909,0.077739
1048,550520,0.077684
1049,550132,0.077630
1050,549772,0.077579
1051,549394,0.077526
1052,549049,0.077477
1053,548698,0.077427
1054,548314,0.077373
1055,547946,0.077321
1056,547570,0.077268
1057,547210,0.077217
1058,546833,0.077164
1059,546473,0.077113
1060,546070,0.077056
1061,545684,0.077002
1062,545288,0.076946
1063,544901,0.076892
1064,544512,0.076837
1065,544158,0.076787
1066,543759,0.076730
1067,543369,0.076675
1068,542996,0.076623
1069,542621,0.076570
1070,542241,0.076516
1071,541861,0.076463
1072,541478,0.076408
1073,541087,0.076353
1074,540712,0.076300
